"","date","GPP.daily","GPP.daily.sd","ER.daily","ER.daily.sd","K600.daily","K600.daily.sd","warnings","errors"
"1",2017-05-04,0.0516994552929152,0.0395033630529799,-1.15362379299007,0.0876606908635857,7.40486366162109,0.396735345194435,"overall warnings",""
"2",2017-05-05,-0.0130001367453488,0.0392344776092337,-0.480812041783395,0.0782733651702365,3.72570887887884,0.294700906916734,"overall warnings",""
"3",2017-05-07,0.0274969258096931,0.0371640968168335,-0.387237310963253,0.0605043415241731,2.78343257196222,0.188226397081064,"overall warnings",""
"4",2017-05-09,0.252375656828844,0.0400980179445398,-0.885236250038328,0.0810563717640774,3.79573261646394,0.269521767912563,"overall warnings",""
"5",2017-05-10,-0.0441515069893696,0.0369936269937442,-1.68268865263355,0.109085529160344,8.64603781460635,0.436860706242314,"overall warnings",""
"6",2017-05-11,-0.0572364543624115,0.0374704578344648,-0.558383087938124,0.0689814178600777,4.23209749754331,0.245071417634812,"overall warnings",""
"7",2017-05-12,-0.0200072481851272,0.0390707944084289,-0.497501272698514,0.0725553152360426,3.75885370015442,0.268269436291434,"overall warnings",""
"8",2017-05-13,0.0385416781814651,0.0408776345868499,-0.592681512200588,0.0818545054364583,3.71608341894944,0.306492249750851,"overall warnings",""
"9",2017-05-14,0.0422110259209108,0.0380968256574145,-0.425248051409757,0.0664359542753268,3.04614187125354,0.2378797308735,"overall warnings",""
"10",2017-05-15,0.128311067892951,0.0395018736656578,-0.687266906878169,0.0844258830319828,3.68559112738705,0.339764286356958,"overall warnings",""
"11",2017-05-17,-0.0282943171903492,0.0377973368686466,-1.71204002160802,0.115037151404855,8.9031462111755,0.470258832912861,"overall warnings",""
"12",2017-05-18,0.284100923444863,0.0438565896652371,-1.77882296828425,0.134553708407431,8.9058761359827,0.51531390517249,"overall warnings",""
"13",2017-05-19,0.109795864165552,0.0424681453385825,-0.636542498233349,0.0920518742949371,2.19539933113875,0.251248181859935,"overall warnings",""
"14",2017-05-20,-0.241332966470478,0.0383576514968245,-0.359855255898992,0.0976204752126617,2.20164883665833,0.247730434985332,"overall warnings",""
"15",2017-05-21,-0.305301732261712,0.0380544347907692,-0.301275625360162,0.0797423293744336,2.88303034045678,0.244104658009441,"overall warnings",""
"16",2017-05-22,-0.250171416935892,0.0386617852042099,-0.483929417536931,0.084866589588745,3.13064159117948,0.265247670578461,"overall warnings",""
"17",2017-05-23,0.00218654896571033,0.0387053499124618,-0.684368423842851,0.0932980976005171,3.67552601973278,0.335659301552959,"overall warnings",""
"18",2017-05-24,-0.107519659379011,0.0403529552814186,-0.740534873499615,0.10633809427759,4.65151720193647,0.408031215236593,"overall warnings",""
"19",2017-05-25,0.132191258533119,0.0535395203268231,-1.52320852618125,0.163051455510615,6.77133672803697,0.639524919426626,"overall warnings",""
"20",2017-05-26,0.298629109154568,0.0536891992277693,-1.74736810629816,0.160124372808823,7.97188712564676,0.605836717533323,"overall warnings",""
"21",2017-05-27,0.279233894392424,0.0452155892895409,-1.8367609547181,0.153539066006718,8.33861506491366,0.629621922450722,"overall warnings",""
