"","date","GPP.daily","GPP.daily.sd","ER.daily","ER.daily.sd","K600.daily","K600.daily.sd","warnings","errors"
"1",2020-01-01,NA,NA,NA,NA,NA,NA,"overall warnings","data don't start when expected"
"2",2020-01-02,-0.0406428563681758,0.0270577179818045,-0.464315230659101,0.062815665134783,2.9112445537385,0.20890606834476,"overall warnings",""
"3",2020-01-03,-0.0245788021974188,0.0272104954523199,-0.651904810667507,0.0621042935189659,4.03716040935307,0.218296599639689,"overall warnings",""
"4",2020-01-04,-0.0195030342957646,0.0265613725240441,-0.793219505633815,0.067138586128435,4.72662381253314,0.274531423896279,"overall warnings",""
"5",2020-01-05,-0.0386920922025961,0.0279897128419711,-0.756820248771709,0.0706075379887516,5.03362530331307,0.299491461812759,"overall warnings",""
"6",2020-01-09,-0.0100276741795048,0.0269140703057159,-0.632352761393182,0.0589771988234229,3.90044571000388,0.211775842589757,"overall warnings",""
"7",2020-01-17,0.0300515145277079,0.0280060765632731,-1.40145833959723,0.0542404459833745,8.51612287896763,0.133955171812714,"overall warnings",""
"8",2020-01-20,0.0205106795852114,0.0282367783616445,-1.13184675194321,0.0624524141078463,7.29740416852655,0.263671700910948,"overall warnings",""
"9",2020-01-21,0.0674122620566505,0.0278527599203723,-1.4283774397931,0.0578964374210935,8.66239987768403,0.168106589938128,"overall warnings",""
"10",2020-01-22,0.0364072174157049,0.0275139630615073,-0.961113921269674,0.0741952443728904,5.03383417737185,0.299445416915943,"overall warnings",""
"11",2020-01-23,0.0781818406152937,0.0285372900478716,-0.606737174327559,0.0679285949215787,2.74426857448845,0.206293747729961,"overall warnings",""
"12",2020-01-24,0.037304310109823,0.0282663729631184,-0.92693954339586,0.0735797858229,4.96946384767631,0.304732844289838,"overall warnings",""
"13",2020-01-25,0.00725490281796215,0.0285748534308609,-0.84927003118036,0.072325269435166,5.00054790722143,0.302129153702739,"overall warnings",""
"14",2020-01-26,0.0275295899200394,0.0284004000400265,-0.609408229082276,0.064724696326373,3.28601091065613,0.206742443670163,"overall warnings",""
"15",2020-01-27,0.0326819692660213,0.0283564403866128,-0.615187677700332,0.0659448727311884,2.97644302534283,0.213265119835134,"overall warnings",""
"16",2020-01-29,0.0615117924549324,0.0288047689999264,-0.958002478354534,0.06638487108004,5.34115370848047,0.269399615919709,"overall warnings",""
"17",2020-01-30,0.0473244150615111,0.0296256975780831,-0.699181398488043,0.0644521250604824,3.75449729231566,0.207908883675128,"overall warnings",""
"18",2020-01-31,0.0387440757833872,0.0284812264188194,-0.705840400039336,0.0606838450737394,3.81288291832853,0.208979079199488,"overall warnings",""
"19",2020-02-01,-0.00327371805020149,0.0291198490522809,-0.406451305071071,0.0721249066333658,2.38134086701637,0.251744030134211,"overall warnings",""
"20",2020-02-02,0.0182896974204637,0.0294206904516386,-0.346665542307925,0.0665452359057614,1.98609503257636,0.20862476058166,"overall warnings",""
"21",2020-02-28,0.160791374305314,0.0316589929221858,-1.25682204630129,0.0630674297847749,7.50127603310754,0.218901230955213,"overall warnings",""
"22",2020-03-02,0.204720839973734,0.0313460845508928,-1.21422259680048,0.0609172709833574,7.84529250381484,0.229646893466153,"overall warnings",""
"23",2020-03-03,0.204074702199283,0.0316372766454178,-1.37676116749744,0.0565349892466321,8.73539663377282,0.163586266424178,"overall warnings",""
"24",2020-03-05,0.297475589666254,0.0314070825661387,-1.5167889590421,0.0570670073277443,8.87976809817249,0.157884405848094,"overall warnings",""
"25",2020-03-06,0.233422097472602,0.0321343437161438,-1.32419487032465,0.0651612925396512,7.70198971049278,0.242334573792577,"overall warnings",""
"26",2020-03-07,0.392195937882597,0.032160055441253,-1.85000980095134,0.0590002433652262,9.61219116290661,0.155478257599922,"overall warnings",""
"27",2020-03-08,0.377149168971459,0.0315894688689514,-1.78643015999496,0.05819890268803,8.41374495006965,0.139755145818513,"overall warnings",""
"28",2020-03-09,0.127535843774307,0.0319319320466542,-1.37796953299298,0.0702982966112199,7.30299567938872,0.236961843045123,"overall warnings",""
"29",2020-03-10,0.300352629149021,0.0321603084507686,-1.73280266472761,0.0583175464655425,9.85388561598289,0.180725236904362,"overall warnings",""
"30",2020-03-13,0.270924331792608,0.0322580063985909,-1.43092511009066,0.0622281687906583,8.00991194327074,0.215132420422972,"overall warnings",""
"31",2020-03-14,0.364419522329936,0.0318766521236819,-1.56608432222184,0.0599652690354645,7.81586406709316,0.189123531506875,"overall warnings",""
"32",2020-03-15,0.243174470575823,0.0338121720995122,-1.49856692539056,0.0682110414268142,7.32217920224846,0.236128528020792,"overall warnings",""
"33",2020-03-16,0.273585693593573,0.0329588558673171,-1.34634233639088,0.0644857942124649,7.10906102299166,0.217662253365185,"overall warnings",""
"34",2020-03-17,0.372153717544561,0.0326850033384193,-1.48037239427201,0.0649517413907187,7.15623188936282,0.22152901486243,"overall warnings",""
"35",2020-03-18,0.340667041617014,0.0330271902552042,-1.3066612924204,0.0667302606418549,5.77546218220681,0.229979351949557,"overall warnings",""
"36",2020-03-19,0.0464755914807023,0.0324354756983306,-0.490541747911399,0.0705635554931207,2.8775466860337,0.206663828915652,"overall warnings",""
"37",2020-03-20,0.132408370830499,0.0322594921782825,-1.07828385140044,0.0619482939193995,6.27267209218329,0.19882970965171,"overall warnings",""
"38",2020-03-21,0.29044505988502,0.0330510250387783,-1.39416269518886,0.0667810359666707,7.28450152044501,0.234744322885166,"overall warnings",""
"39",2020-03-22,0.33244984863561,0.0335665220599997,-1.43612620458675,0.0640532570091829,6.99271856141016,0.208636083270648,"overall warnings",""
"40",2020-03-23,0.367100221491483,0.0339188329241989,-1.58577716783352,0.067073811142479,7.60910126348319,0.208433931524919,"overall warnings",""
"41",2020-03-24,0.551777890810524,0.0345868179554584,-1.64958882185804,0.0650951987857212,7.58840080220226,0.210104957292313,"overall warnings",""
"42",2020-03-25,0.450380906912809,0.0344798703500389,-1.5541845264627,0.0655970496834787,6.88155513763187,0.202235186781602,"overall warnings",""
"43",2020-03-26,0.66706099492323,0.0350653669355232,-1.78013604007032,0.0598961706247304,8.36543935809734,0.143186880024953,"overall warnings",""
"44",2020-03-27,0.300417747969509,0.0330057343674376,-1.67106575305266,0.066200810940381,7.54006143402608,0.215400812894208,"overall warnings",""
"45",2020-03-28,0.366783430850453,0.034362392731748,-1.29092534974033,0.0690406400538134,5.82223257407844,0.226481290003999,"overall warnings",""
"46",2020-03-29,0.557337667073446,0.034347781427631,-1.7556737877336,0.0580600264277388,8.73866074626638,0.123972548161266,"overall warnings",""
"47",2020-03-30,0.635936619166662,0.0340657235030006,-1.80455919219592,0.0600585521383969,8.09580613318938,0.1641989438616,"overall warnings",""
"48",2020-04-01,1.0807003454945,0.0374295381606854,-2.16092674278796,0.063763111712677,9.84951247894275,0.180286493978156,"overall warnings",""
"49",2020-04-02,0.369313043849532,0.0343779869436065,-1.31687866111993,0.0615605571320638,8.15705231505146,0.203238392146559,"overall warnings",""
"50",2020-04-03,0.664290221646309,0.0348501206990965,-1.42164825068033,0.0554705034284948,9.36917574333764,0.136179026416935,"overall warnings",""
"51",2020-04-04,0.719027701120951,0.0368042834168124,-1.5335800113314,0.0597503607235802,9.86780716443081,0.184177714557134,"overall warnings",""
"52",2020-04-05,0.74052315156746,0.0360395017140079,-1.53018069815323,0.0606612597362635,8.09473661485227,0.208204411679907,"overall warnings",""
"53",2020-04-06,0.834577616920875,0.0367001766115257,-1.94564102970758,0.0609450591779079,8.47700339815374,0.136136931508222,"overall warnings",""
"54",2020-04-07,1.00108350585985,0.0375015986510418,-1.93194652354663,0.0591730589236197,8.7736864187027,0.123209603057243,"overall warnings",""
"55",2020-04-08,1.12351873451308,0.0376661233963125,-2.01287148960469,0.0604862436379737,9.53991803624101,0.149258782178368,"overall warnings",""
"56",2020-04-09,0.710475689786733,0.0361485963857638,-1.48509388902281,0.0596544410286942,8.51544478151647,0.1766232136157,"overall warnings",""
"57",2020-04-10,0.855649958118038,0.0368829691676933,-1.6718016417016,0.0595593417866566,8.7086237169503,0.164818602799939,"overall warnings",""
"58",2020-04-11,0.964465771322284,0.0375940020510044,-1.99396110739377,0.0626625924285459,9.81099704383739,0.179335756057415,"overall warnings",""
"59",2020-04-12,0.386226224841869,0.0356899991248531,-1.47784241878614,0.0585788686073282,9.46999173953937,0.143356003210568,"overall warnings",""
"60",2020-04-13,0.816313905294106,0.0374948451950721,-1.52944402577494,0.0601311926366607,9.83279169521914,0.181241321382812,"overall warnings",""
"61",2020-04-14,0.821542496716673,0.0371040259291744,-1.65518792579767,0.0587539345054635,9.7567565645691,0.17018873024646,"overall warnings",""
"62",2020-04-15,0.854754191510166,0.0365542534192559,-1.68712900648195,0.0575224179975303,9.45049491211534,0.141737181707989,"overall warnings",""
"63",2020-04-16,0.559481270469164,0.0367626374787987,-1.57076557108612,0.057685235970753,8.56369579856584,0.131394331447478,"overall warnings",""
"64",2020-04-17,0.413562523920416,0.0385244041255579,-0.869389608027928,0.0645092359590178,4.23463865588111,0.228857048040604,"overall warnings",""
"65",2020-04-18,0.767444246048105,0.0404382392292987,-1.47555048119573,0.06563288974314,6.8786198515321,0.201455831942302,"overall warnings",""
"66",2020-04-19,1.03981080827906,0.0392211162656148,-1.78906784403994,0.0639595390210412,8.13162329602053,0.16159998895057,"overall warnings",""
"67",2020-04-21,1.03139162057955,0.0378418723456318,-2.14978714161029,0.0604440682103409,8.77826342906515,0.123329177077846,"overall warnings",""
"68",2020-04-23,1.08530355194565,0.0390515556311155,-2.47880671601047,0.0666775512296174,9.56861476640586,0.151827697483223,"overall warnings",""
"69",2020-04-24,0.685143768893811,0.0385492910691959,-2.12646937800649,0.0691318027807436,9.66749555401499,0.169004453605667,"overall warnings",""
"70",2020-04-25,0.708782905263199,0.0394034367207943,-1.94112950482893,0.0669303201250902,8.43132235921568,0.139209464795948,"overall warnings",""
"71",2020-04-27,1.10231547653954,0.0399229338149168,-2.52512890442909,0.0695469608741414,9.86235716897852,0.183295158096509,"overall warnings",""
"72",2020-04-28,0.946388452073924,0.0384824901132599,-2.36725665878662,0.0652679944678336,9.59677883770093,0.15431647919728,"overall warnings",""
"73",2020-04-29,0.794988233913304,0.0386377599857361,-2.20612210492412,0.0646073648784932,9.61061727325655,0.165960731228956,"overall warnings",""
"74",2020-04-30,0.747268905809228,0.038603374603789,-2.17248268784186,0.0648786747924355,9.32853465453477,0.154947632649432,"overall warnings",""
"75",2020-05-01,0.692028660819285,0.0388820779542027,-2.10946961808778,0.0660525850279632,8.95165436346333,0.15616575043229,"overall warnings",""
"76",2020-05-02,0.5059099601538,0.0388660652220335,-1.91605424124032,0.0685306012624921,8.40350702755537,0.183675453887114,"overall warnings",""
"77",2020-05-03,0.536545613103611,0.0397826519865479,-1.66452361680621,0.0763008610866752,7.52828053152361,0.257709433566994,"overall warnings",""
"78",2020-05-04,0.228967888516199,0.0376705680427015,-2.1411836588884,0.0675978427495274,9.69437614021828,0.170978566641287,"overall warnings",""
"79",2020-05-05,0.382994060317001,0.0384420134122669,-1.48220008666662,0.0717946824325788,7.6053083932228,0.250785650958012,"overall warnings",""
"80",2020-05-06,0.27844207168046,0.0385066163425483,-1.35893895873879,0.0721723574873484,7.25343425626436,0.26034558904008,"overall warnings",""
"81",2020-05-07,0.285879017216169,0.0384869405186393,-1.84557577873322,0.0661052332310011,8.19577319496536,0.15604690663082,"overall warnings",""
"82",2020-05-08,0.337601081886713,0.0381213204006128,-1.7446249957583,0.0596027195704971,8.87152183178173,0.121539996723625,"overall warnings",""
"83",2020-05-09,0.353497594789475,0.0389803586417391,-1.77939817733336,0.0649915792365694,9.06394474202249,0.153850993916482,"overall warnings",""
"84",2020-05-10,0.354613248579684,0.0387447681731499,-1.60616358386853,0.0642083633262785,8.53079469859944,0.175436635055776,"overall warnings",""
"85",2020-05-11,0.405001825838153,0.0393638280208158,-1.64525095575306,0.0668656060228802,8.32707264427943,0.189394745505378,"overall warnings",""
"86",2020-05-12,0.434761998042848,0.0375950867858499,-1.79629333958116,0.0607672722094845,8.95225257703347,0.15557047556451,"overall warnings",""
"87",2020-05-13,0.299851134245816,0.0387275514650899,-1.94108576903544,0.0635365583506341,8.59086192765745,0.1299382844423,"overall warnings",""
"88",2020-05-14,0.408385778248879,0.0405202111723786,-1.87306076676572,0.0625174099001883,8.75727750479547,0.12358418006664,"overall warnings",""
"89",2020-05-15,0.540035265174449,0.0377173921797707,-2.02973670535552,0.061883705310233,9.46409283547027,0.158697881953632,"overall warnings",""
"90",2020-05-16,0.34962171104337,0.0399863971054067,-1.6427162065789,0.0794797518389668,6.01148130782036,0.212440275858993,"overall warnings",""
"91",2020-05-17,0.259922609873789,0.0388658298329099,-1.72031974829514,0.0709912028004751,7.63657235158806,0.205963855060778,"overall warnings",""
"92",2020-05-18,0.434918303960921,0.0395633357058021,-1.95734939396077,0.0630686370868063,8.45557628658602,0.137459485752839,"overall warnings",""
"93",2020-05-19,0.4917796554607,0.0389715020275345,-2.0049669195159,0.0639131774666559,8.41606590215864,0.139996079831802,"overall warnings",""
"94",2020-05-20,0.4758541845771,0.0393759198000395,-2.01464715216934,0.0654719236299065,8.33713893120082,0.145140568786002,"overall warnings",""
"95",2020-05-21,0.436187090681716,0.0396662444924319,-2.09200591363465,0.0609216933229607,8.90039423078224,0.121245799471514,"overall warnings",""
